3,BAC MIP Pricer (EFL),BAC MIP Pricer (AFL),BAC MIP Pricer (NFL)
0:728a4417c504c6d0d66f156b71a9bfe9d5287c0677e1ae9568439e27cbce4935,2,-0.0036740740740910383,-0.0036740740740981437
0:dd98707e3a68b49d6a13344533e00d8c907f37faa93037631f7fe92f51be6818,2,-0.074074074074111707,-0.074074074074108154
0:ddc2e3f0fabe0def444d4b6bbd4c9c57117616711f3cc9cbbb0f5490af848820,2,2,-0.17647058823530415
0:b18ff84e5186cc7f0682ccc0bdf8acec7463bb5961c214daea9e731b45eb294a,2,-1.32352941176482,-1.3235294117648095
0:379183f84b7c5874196287e53c51c2a9306fe7001b837dc3361127fdc2e27667,2,-0.11764705882357163,-0.11764705882357163
0:c0dd314a399f3715b53e49037dac8c2d2a2ff3678688b7e60b4b6fd89d14265a,2,-0.17647058823520823,-0.17647058823520823
0:40fdd4a28fd1cfb2584d51522ff82c2bf96063f0eb0be513425caa4369cd8ca2,2,1,1
0:ae3e9c942915fca78bad4da9e03711fc7e5bbd103c263959cee13fe1c77dd650,2,-0.0018988237047921075,-0.0018988237047707912
0:461e7b4d97022cf346125159d132ebecb71a9d46439f3ae00bb64ee0f77559f2,2,-0.01288393552908218,2
0:6948e38a7cf2484aeab3b5c17ab6805ab36fd1978592fe979990e834e660fe2b,2,-0.0082545839628060946,2
0:bdb7a8d66efb1914df30a78f6d78c82bd33ab9ba9421f7db79676e609121569f,2,2,2
0:130490529f9a769a2112ceb946d4c93d9c6e62ed1c3f5cae4a4c4e800c112b59,2,2,-0.0075133597490406601
0:d78f81f7a236f5b30ad92876214f6f24562b822dc5c4c579d3460e5b263e445c,2,1,2
0:b2687438f4051ec05553eb800ea6d9eb73d0b288ef52aab61fe0e685f726c642,2,-0.00077423356329830995,-0.00077423356323436099
0:683da624691b3a5402a31e47bba7281b90af863853228c0d387e84b28f5e4f53,2,-0.014925601888890583,-0.014925601888894136
0:589f6b86e659ba331ef67ee59cc47a6849075f63e465b10e20f2c7bf451cfd18,2,-0.0037397281050601801,2
0:21fb100c2c105aa37a5291c66e5d6cde14927b65b1db69c9f93ea10343c76234,2,-0.10446408890892656,-0.10446408890890346
0:aeb5e2df493be4b0a6d0a09df831f44f6b43fb3b39d9edfe480e8b5ed7df4e6a,2,-1.0748514716256601,2
0:3add0ae99b86aa09ce4ba0863ffbf54d014377185e70cf49bdd57192b4552fd2,2,-0.95569547583788683,2
0:7b243a1cb749bf004b02992b8cfff038170ef4b172326e28462870621b4c6c6c,2,-1.3756327151350973,2
0:5853109c3f09f46ddcff4c0d8a11d4e166caf5f5e3c75477cc6fbc33d22e92cd,2,-0.92986079604767724,2
0:f71a035fff313c631875f55d02d89ead1f7132bf5417597d09cbf8c21f57d6ed,2,-0.85911218307549753,2
0:dc9f2814fe6d93ff16decb96739a13485dca16d3ae3ebdaf5c4d323e1e6ad973,2,-0.81789500995206765,2
0:914204aa4a82d6ea64c6f5755fb75c00948cdb5df89bb2b7d469c94f0543e8a1,2,2,2
0:60ce347184caa56b75b9a3066b83f66ef87c722711a957cb7df17115a4fe99e1,2,-1.2424416173578088,2
