3,BAC MIP Pricer (EFL),BAC MIP Pricer (AFL),BAC MIP Pricer (NFL)
0:bdcd5c5425677296eb8d49089e0203c6672acec94f0943703b52b2e7cc39dfc9,2,-0.086956521739132597,-0.086956521739132597
0:40af2f899f5c162060145ddfc40cf1e55d094f446e23b4a3e68591f5cbda3a08,2,-0.99787205711189131,-0.99787205711188953
0:c302626f3dfa3afca66fbb480ba240ecb43085f80cb81c1acab99150035f8c81,2,-0.1178707224333948,-0.11787072243339303
0:67d7705fb6132e6e4dfa4477d920b9c7a0eefa79c8c71b68528a822688fab30e,-0.039419220279235397,-0.039419220279233613,-0.039419220279231837
0:74bbe53d876d75da2d2066e56181f611e1de9581be44d3b7e136fa1f0cf1e59e,2,-0.086956521739100623,-0.086956521739100623
0:0bfc54f67cfdcc16bdcef7873d081b88c5c12d321c9c07c70de2834410a2fe97,2,-0.012081749049505319,-0.012081749049503543
0:e3b9a8c3bfd9adedc2982b28febb0f37b81db74f04a494acc538d4877db6e548,2,1,1
0:3773e00d3e55e195b20678b8126393e8a315d5d94ef7a6a2ccda42b8e56fc99f,2,1,1
0:7818543cbaed8b55eebc97b8ece28138cafa35aaf18ad91729255a52fee1c6ab,2,-0.21739130434783771,-0.21739130434783682
0:85981a8d244e5927dc20a711539e3aa244245f335cd0caaaef2fd3676ef80807,2,-0.20206909156511266,-0.2020690915651322
0:2cd7d5821a46f2516e285f027df4d678fc1dd1f2ee8f2e8e937a040bb7933944,-0.30000000000024585,-0.30000000000024585,-0.30000000000024585
0:f44012d17045266c6101b8479abcb58e910eb5fa3b9624b4963198f4569b4c89,-0.25545977011498522,-0.25545977011497811,-0.25545977011497811
0:cd4efcf560399cc2da347cc2a359cbd63738b05eee120f0dc5b3d8585e27d537,1,1,1
0:e0e450a0187226be3853039ab48489bf39391fb6c9e8bf9754b076b7994d8183,-0.094520114942506339,-0.094520114942506339,-0.094520114942506339
0:a82bb1590bf2fdc24f23930a4d563518d0dc31581e207c984ba7c39906fd68f7,-0.23333333333338757,-0.23333333333338399,-0.23333333333338757
0:d1f0e2fcebdd9c7a6f8673a1fd026ceee1c79287d606b9fb4db8c56607e7df4e,1,1,1
0:04aa9c3a272cc60718a20da4b7916e1f916330d264d0e044af29b1e5c7bad7df,-0.011482758620624978,-0.011482758620660505,-0.011482758620671163
0:72a0e81d6f09663f87b27474496223f59ac0e501325d99e244175a89cd1be9da,-0.23333333333330941,-0.23333333333341955,-0.23333333333342665
0:7474c3713bbd67ed1d87b1a68cdc89fec064a5186202ee79484ae0b3fb9f2b80,-0.03448275862059802,-0.034482758620555387,-0.03448275862059802
0:efe37f4bdd27833669bbcf34b81d5b4163c10e0bb4c4e49f901d46caf18a6572,-0.040927209770156736,-0.040927209770128314,-0.040927209770160289
0:cf415744e54bed23778ebd9aaaf053b77b0dc7f5651e24708ca49964a84b0694,-0.12000000000005073,-0.12000000000004363,-0.12000000000004363
0:eae0fc5616868affc782abfa00283322f995eddf4228c911d6c08d5d60fb10bf,-0.239999999999986,-0.23999999999998956,-0.239999999999986
0:d3d7dd3d84d0ecefddad408250c4a559fcbf850b3ac8f5a859005a57c35d921b,-0.7260800000000458,-0.7260800000000458,-0.7260800000000458
0:044dd982442a70139352c12c61a5b14300a5f44b3cbf8a4bc8ad9fb7d2e64acd,1,1,1
0:0534a811ba01eb74d4d445566dd43ac75e6b1db07514b047c4a4ece9a1fec23d,-0.4695649686016754,-0.4695649686016754,-0.46956496860167363
0:a4f79b15a90b5df879ec6a42f88682b252e357f0d0359db89dcbdf9614520137,-0.64147417599995826,-0.64147417599995105,-0.64147417599995105
0:06587dd0b9d4d86e537fc23db33626d2237730ddb8e59fd25c6a1dfee2c3fa02,-0.12000000000000099,-0.12000000000000099,-0.12000000000000099
