3,BAC MIP Pricer (EFL),BAC MIP Pricer (AFL),BAC MIP Pricer (NFL)
0:bc0900503c274dabee8b54ac0c25ea2b5dbba0bf9841dca187816740ae6d47d3,-0.50000000000002498,-0.49999999999999289,-0.50000000000002842
0:19a6f0594566163d58dbc177eeb4f616daf958dbe34f23c83a9b95cc0ee26eee,-0.002450522952585743,-0.0024505229525928485,-0.002450522952585743
0:9ef86b69ae897a20b6b7e0e7dfbcec03140e5a318abb4710b9bdcde566f99f1c,1,1,1
0:207f4f94776bbde0f57149e4bf1da1b00cf8b383eb57b21f73ed2a08b71324ba,1,1,1
0:d0a68c60b042392fb39d3429bb7cd4d0f527eb2b46bd99b2a91c98b3d5a66958,-0.049999999999965183,-0.049999999999972289,-0.049999999999965183
0:79c5f6baeca5072b2d52fac384d1a9d4bd97c311913b97ac9c900b8f3676369c,-0.13636363636360294,-0.13636363636360649,-0.13636363636360649
0:d07406a4d4c00ec76282e154482c6ffd8b68b2e078ad603e35d32362b1b3f26c,-1.7173913043478013,-1.7173913043477977,-1.7173913043478084
0:c33f313fcd04ca57e5ab992598a5e12685848cb868e1676ac1e1944f8ce95229,-0.46195149826844428,-0.46195149826843718,-0.46195149826843718
0:090be5b42048c1f3b0ba8169d7f5b22eebfdcb9d53a06e4f563de981ff98d02c,-0.99999999999999301,-0.99999999999999301,-0.99999999999998579
0:19ae0fbd131d7432c6c15295b3134ab9699469c233b7d5c110d55829c09d0771,-0.0015330566032609738,-0.0015330566032503157,-0.0015330566032609738
0:281ceac9e9dd6b874b275e023fa6de857e84aaa9eeed0fe92f71c183edf681d2,-0.75951730494731595,-0.75951730494731251,-0.75951730494731595
0:37208e0075ff1db8dedcc34c291ff9958d79f83356a874737bb24dc2d04773c2,1,1,1
0:9511982ce290dd4c7cbe2ee54c1a30e46fca642d08fd5169e87449d9ad7db644,1,1,1
0:651e5117d134ed39f7c0a53c6f58a1e8cf4194efe760c730976eba5c52761ebb,-0.45607783885191822,-0.45607783885191822,-0.45607783885192177
0:c7110cf6f80b23a6e15b1614c33e02981b58f5d017b89fef7d94200e12e6e18c,-0.22880544772760558,-0.22880544772760558,-0.228805447727602
0:895323f34ef0fa49b99e02dd25915180dc4bc10bfb156daa71c6cc532a5a4922,-0.48039701747821439,-0.48039701747821084,-0.48039701747820729
0:85eaa3563c49be66a2bec98792327549374fe03c45b137b85dc4b799560d88e3,-3.8375187884556365,-2.0310264895025245,-8.5878314097476505
0:d9d67fd7b294fd067c8489c302394741e1e2118ae182a6c6be2aa5aee0d5cb55,-4.1024719901965927,-1.8409865377852981,-8.371525291308707
0:7bbc56590993baf9d122902ea8fa6f917759c45d3778ab40b5a127f1efdcf7d3,-4.0604658452227982,-2.2624423720077362,-8.6659883346154594
0:756e6875cba99bc93f802861cdb617ccb7e7499440f17da1c2f807533861b4eb,-3.84054498751243,-2.0177051121338372,-8.6117786915924555
0:459d32223275fa25e7105a20dc4056f3421d8689894509f430304c2b85f40fc8,-3.8662598279848237,-2.2323926163243599,-8.2906003505961827
0:e9b1da67192de58509d6660a981294d6be3b90f79c09f930c70270e58b86c107,-3.8775656261570455,-2.3630060097084922,-8.3229810587923954
0:db48e893928f2b87ba155cb98552757c5de35c0109d111121361016ef61798da,-4.1917239274361284,-1.9039548643479052,-8.6515677146645338
0:ec41e58dba79aac8488b5b96742b3ff7f96230c0a5bf3bebdca84e80449d68ca,-4.3510489762111764,-2.089306449300866,-8.4997408222818027
0:d155f8b9ddc3064955b83b35cb92649492b83775e51f1fc3b4201de04765a1e0,-4.1640825782550897,-2.2858938595717988,-8.1109654076134898
0:0c90eb54092e78f80f83fadc81b64e7b5f4c31d99957c9af40cc27c08f700171,-4.2008846567733604,-2.5147225606321855,-8.4125644222213758
0:077981b0b9f8ad46b7c99552b72a39c4b48ad926debb4e84dc88b5524cb09519,-0.074116161587649998,-0.074116161587649998,-0.074116161587649998
0:da47ca1972e3852b1a9ad94b2786774d55c2fd20c029d3fdf4ca27ef932d0e32,1,1,1
0:181d93e0530605ebd87409a30d2d122e965b5b5eae8fcfa5dc9ccd5ed1db3eaf,-0.083333333333307294,-0.083333333333307294,-0.083333333333307294
0:75fd277d74cedc0f83c3272e35ef085b88b43e59e43291dadf250e2f18860d33,1,1,1
0:0526bd02db952ec654b13e2275d89d6ff5cfaeb87e488fbdb297c114d272a2c0,-0.12364836168229942,-0.12364836168229942,-0.12364836168229587
0:a209a651ceb34a9acd47e8daa99045312ec59d67de6a5f46871c05ac233cd1e8,-0.85013840396111462,-0.85013840396111096,-0.85013840396111096
0:28962120a25d089c6bfb061f965bca2521daa234da580909f58aba7eec55bd35,-0.48339989790242655,-0.4833998979024301,-0.48339989790243365
0:f438b5c0ea8782b7f72b951eb7f2256550e7919c659a4bb83c3286aa278c7f9a,1,1,1
0:70ab1afbf8a8ff05af2412d6bc2527582ea154dd1a87a71d469e108f38b2bc26,-0.0038204114845399317,-0.0038204114845399317,-0.0038204114845434844
0:70074468335142fe53f69e56a06ddbba9ad42747b2979864123b512d65625b6b,-0.46047661004432072,-0.46047661004431001,-0.46047661004430651
0:de786004369e261c8343ee35bef90fda106dfe4bbc7d5539722f304787020ec2,-4.3716992921825302,1,1
0:ebdb076f44d4c4711da266f6bcd0427fffc9acd7abb76706aa98f66579b0ed1a,-0.15868814811834486,-0.15868814811838394,-0.158688148118455
0:d8ca763e545e2553b28eca5849a852c5eb9cba3817f33957018fb2733a989f3e,-3.4379318512686758,1,1
0:ca6e66ff1a91cf181af0c5a79246f236a0f884a05ddae86f86791660fc1ae549,-4.7934882426494996,-0.031673705464145385,-0.031673705464102753
0:faecba8f5edeb17fbfe9288f0b8130def4e4df3cf55da8a612f04bdcdebaf46e,-0.52967171717169936,-0.52967171717169936,-0.52967171717169226
0:5c96d74720d0097dab25ae813f561fc14cdc637c1c2c7142ef86e9e318959b77,-0.22727272727273817,-0.22727272727273462,-0.22727272727273817
0:b06956ed367eabeeb6b7efda717dd7ae38bb31defcfe6755086b4092bb13e6d9,-3.6502450530590864,1,1
0:731b9e2aef6a87c5702d3b519993d40598e2a494e281ada8b22e55d944f4e8d8,1,1,1
0:a4bbd24e21a142b1a8e722d7b8877bff9dd1a710a7c92382e49266dac4abf575,-0.091656426035413574,-0.091656426035411798,-0.091656426035410021
0:6b51ac81419b30a1d078513c18cd64f6ee9b675873732d1a993aaa3fb787d044,-0.12526997840168,-0.12526997840168,-0.12526997840168
0:a7967a588a45aeceaaad3b4a9b6bd7549cfe38b1bc3ffd6f2addda3e9547ee04,1,1,1
0:7989392c0fd99079aca986e0a5b53d65666bdd5f81ef98edf7d129ed1a682375,-0.042825112107687247,-0.042825112107689023,-0.042825112107690799
0:0dc2aaa5fbfebe0238feef967e0d8d98f8d8628dc40a0f8366de4e5da32bbd19,-0.42825112107633512,-0.42825112107633689,-0.42825112107633867
0:9e6ebc1256d731d6a03d3614ee263ec36ed75a64e752cac78039b4af243156fc,-0.16968616804756742,-0.1696861680475692,-0.16968616804756564
0:fd163ab7f2c8a2399010403f6b8e7fcf1bbd552ae7e9c9f985880a3ea516c7ad,1,1,1
0:456a593ab4e2cd6f05abb43626ec3fe9b5d07a6fd951b617748d86d894ed2bb8,-0.061265933337752543,-0.061270374751673941,-0.061265933337770299
0:f4b578a45837a49be743e6c4ec4e7b328c6ec7e830b2f9eaddc17cb42a7dfc86,-0.23255813953492943,-0.23255813953493476,-0.23255813953493476
